C0/date,C0/min,C0/max,C0/mean,C0/stDev,C0/sampleCount,C0/noDataCount,C0/median,C0/p10,C0/p90,C0/cloudCoveragePercent
2026-02-27T00:00:00.000Z,0.10695268213748932,0.9053110480308533,0.7639644323300551,0.13997681515615903,1794,726,0.8209021687507629,0.5454545617103577,0.8837489485740662,0
2026-03-09T00:00:00.000Z,0.08691959083080292,0.9156680107116699,0.8023884314415818,0.12768498545712903,1794,726,0.8607614636421204,0.6395207643508911,0.8954356908798218,0
2026-03-21T00:00:00.000Z,0.07792963087558746,0.9173240661621094,0.8269613072387729,0.11540166009482428,1794,726,0.867211103439331,0.7024272084236145,0.8968461155891418,0
2026-03-22T00:00:00.000Z,0.11397326737642288,0.9516778588294983,0.853515316449692,0.11779590296466275,1794,726,0.893612265586853,0.7219558954238892,0.9272247552871704,0
2026-03-27T00:00:00.000Z,0.13093066215515137,0.9476380348205566,0.8118350271847146,0.14541331309363584,1794,726,0.8720864057540894,0.5698838829994202,0.9222546219825745,3.183520599250931
2026-04-01T00:00:00.000Z,0.18538783490657806,0.8877037763595581,0.7330487988442748,0.15832381973661913,1794,726,0.8004906177520752,0.4999270737171173,0.8575419187545776,7.7715355805243425
2026-04-10T00:00:00.000Z,0.11431513726711273,0.864646852016449,0.759358160895355,0.09517350640984161,1794,726,0.787858247756958,0.6731978058815002,0.821626603603363,0
2026-04-11T00:00:00.000Z,0.11904465407133102,0.9000214338302612,0.7888263429999915,0.10225060899388236,1794,726,0.8202669024467468,0.6848874688148499,0.8563151955604553,0.2808988764044944
2026-04-13T00:00:00.000Z,0.09317285567522049,0.9335845708847046,0.7990386079620109,0.10845818918975336,1794,726,0.8287835717201233,0.6919540166854858,0.8763600587844849,0
2026-04-28T00:00:00.000Z,0.06884650141000748,0.8938775658607483,0.7204078686622416,0.09419586535961362,1794,726,0.726457417011261,0.6289663314819336,0.8330457210540771,0
2026-05-01T00:00:00.000Z,0.026014110073447227,0.8965815901756287,0.631918911321598,0.14783171120489588,1794,726,0.6613597869873047,0.4384532868862152,0.7841591835021973,10.486891385767812
2026-05-06T00:00:00.000Z,0.0940222293138504,0.8538868427276611,0.48753918391348955,0.18223097664955498,1794,726,0.5178729891777039,0.24967417120933533,0.727729856967926,2.528089887640446
2026-05-08T00:00:00.000Z,0.1156235784292221,0.7878848314285278,0.4427458010474391,0.17710663290838205,1794,726,0.4476473927497864,0.23267687857151031,0.6937500238418579,1.6853932584269655
2026-05-10T00:00:00.000Z,0.08379562199115753,0.7829196453094482,0.3791467649059906,0.17567984341382745,1794,726,0.3134058117866516,0.2027762085199356,0.6637835502624512,0
2026-05-11T00:00:00.000Z,0.09029076993465424,0.8053417801856995,0.3652124012984363,0.17762527578188697,1794,726,0.279800146818161,0.2098226398229599,0.6792852282524109,0
2026-05-18T00:00:00.000Z,0.07555178552865982,0.8658647537231445,0.30984315229405346,0.14381185406431,1794,726,0.24551214277744293,0.2028617560863495,0.5660327076911926,0
